,folio_ticket,carga_servidor,experiencia_agente,tiempo_diagnostico,es_cliente_premium,prioridad,canal_entrada,tiempo_resolucion_horas
941,TK-100941-8372,61.5633501886845,0.5219444182368571,46.73426045519181,0,0.0,2.0,52.77628496727491
942,TK-100942-2892,68.85652912638982,7.298537694958738,39.04446282572006,0,2.0,1.0,35.560988096821696
943,TK-100943-6528,82.23063527804013,5.608442265983075,38.48988563840844,1,1.0,2.0,37.44329314065403
944,TK-100944-3454,35.48159538204524,2.827361033857012,25.472667952210188,0,1.0,2.0,34.54373228999833
945,TK-100945-4808,20.824687149386037,3.0644376925113717,40.42982455423535,0,1.0,0.0,27.09726766172683
946,TK-100946-2757,30.266422255160546,8.017507448974765,27.566909275921933,1,1.0,1.0,13.412171656142029
947,TK-100947-1222,87.50139813860788,3.298087616103084,25.927838512520335,0,1.0,,30.47713349786817
948,TK-100948-7953,85.54175581718864,2.923969080927273,32.2258273858663,0,2.0,2.0,39.4762001631412
949,TK-100949-8036,64.80598266277312,7.047166176256512,30.31365821241048,1,1.0,2.0,29.111007832585187
950,TK-100950-3365,65.038764532524,5.609395177314646,33.22720244491968,1,,0.0,
951,TK-100951-2609,69.87775059096916,3.311733962234482,23.47214692380065,1,0.0,2.0,33.06976134932632
952,TK-100952-8221,33.15284589675872,5.389924955728314,42.67053045174138,0,,0.0,29.213775790429022
953,TK-100953-2223,88.58089594437199,3.153645169447501,44.02149035613143,1,1.0,0.0,
954,TK-100954-2907,51.40778936690548,6.9814785171606895,19.421260206873484,0,0.0,0.0,21.310867444052874
955,TK-100955-6810,48.735389618712304,6.910467736771641,42.8276624453324,1,1.0,2.0,35.88691068693945
956,TK-100956-7448,58.91882789621282,5.957611157879498,28.515770961426988,0,1.0,2.0,
957,TK-100957-8966,23.52244750812913,5.65098991024463,41.855804295862285,0,2.0,2.0,31.843804679355298
958,TK-100958-5937,32.47125265670596,8.170138624761272,34.45242805866867,0,0.0,2.0,30.698796401457926
959,TK-100959-6748,75.35252123197779,4.999435389298806,35.23020451264799,0,0.0,0.0,38.28386951660577
960,TK-100960-2231,26.209900094384487,2.872626574242558,33.51921880463025,0,0.0,1.0,34.13436875004741
961,TK-100961-1737,65.23640820997912,5.809053043098152,44.69703363386789,0,2.0,2.0,43.34251591510309
962,TK-100962-5436,38.40118322609907,8.754884689166804,25.083295899799772,0,1.0,2.0,22.791727607691953
963,TK-100963-3979,49.19717105314824,3.173432912265466,0.0,0,0.0,2.0,
964,TK-100964-1529,41.652030257802494,4.349367019950826,43.8106413191164,0,2.0,1.0,
965,TK-100965-8141,46.67545373487118,5.749602868582615,40.730720644323284,1,2.0,2.0,34.7243062307039
966,TK-100966-5418,73.92844288881841,4.90297127178967,53.59759131458734,1,2.0,1.0,39.87305251068494
967,TK-100967-2986,42.28412867173813,3.231853555320834,30.76842589820241,0,,2.0,40.05837443727164
968,TK-100968-1346,62.480348022267286,7.019344141214848,42.65843858074825,0,1.0,2.0,38.16491704202881
969,TK-100969-6825,55.703780164932475,9.176073299631067,34.15127491726864,0,1.0,2.0,
970,TK-100970-2215,69.7753374021986,5.353036626243033,44.867248610821356,1,1.0,0.0,35.69721676158822
971,TK-100971-9045,90.26223044935685,3.372677078475199,0.0,1,0.0,0.0,16.656834014289352
972,TK-100972-6798,74.94290729076877,2.211871054903745,31.896993745100243,0,0.0,0.0,40.900755253225185
973,TK-100973-1244,36.12052839430676,5.464356766198126,45.448577630973034,1,2.0,2.0,
974,TK-100974-8058,22.33873512959635,6.986979217969264,31.06750448784856,1,0.0,2.0,21.885174430436596
975,TK-100975-1132,39.669803322486885,5.855301943691687,23.69819392879555,0,1.0,2.0,19.479586733618575
976,TK-100976-2370,64.6308448025191,4.995673086346063,30.865224934609373,0,1.0,0.0,29.25769911712609
977,TK-100977-2087,23.856936011318776,3.939311026779249,39.95226357270826,0,1.0,2.0,
978,TK-100978-5002,57.22746854009272,3.0341054611074387,46.13631001269673,0,1.0,3.0,33.7832798204138
979,TK-100979-9310,64.7632136687667,6.502552387384788,35.8890350023721,1,1.0,,34.374528815253804
980,TK-100980-3903,45.06829181127206,6.644788918494054,45.5455765378722,0,1.0,2.0,39.54601339561831
981,TK-100981-7822,77.81841528093665,2.2176863839566803,24.13460062817925,1,1.0,0.0,30.396494120674056
982,TK-100982-1894,27.994868985032884,7.861710160725231,31.453892281456778,0,1.0,2.0,22.00373654984923
983,TK-100983-2265,25.635333630185656,6.033328197609203,32.69139906276719,0,1.0,0.0,23.21150163239839
984,TK-100984-7423,74.61415671527024,7.5192703612624285,34.083524580219844,1,1.0,2.0,31.642554677082938
985,TK-100985-1362,57.161848715464885,2.584170052726793,35.672755106001574,0,1.0,2.0,35.333049946234766
986,TK-100986-8164,71.6301797320802,2.54151652025221,40.52728765913754,0,1.0,1.0,47.143815645298886
987,TK-100987-9505,52.61205039528097,4.731855242418866,31.44154529463608,0,0.0,2.0,37.716879564024794
988,TK-100988-6632,38.480152492933016,5.905011968411349,36.112229495625,0,1.0,0.0,27.039246787739085
989,TK-100989-2706,81.43267382556498,8.233449481268535,34.639016877407585,1,0.0,1.0,32.90985871063722
990,TK-100990-8334,79.95619092267344,6.270942044867237,27.5928807688708,1,2.0,2.0,29.168216758962128
991,TK-100991-7913,72.10223531408201,4.56317370173834,34.090666487348514,1,2.0,,25.127255877217564
992,TK-100992-3393,40.4108852922472,3.152535426201394,33.85072376082306,1,0.0,2.0,31.867282762053712
993,TK-100993-9126,64.26730001518153,7.214001030894471,33.679355479975634,1,0.0,0.0,25.889005535652515
994,TK-100994-4694,47.073042270502015,3.263530233648713,35.25407565265161,0,1.0,3.0,27.44179290758554
995,TK-100995-1989,26.86865549949756,7.931243398590179,35.60538832490709,1,2.0,1.0,19.058528611642387
996,TK-100996-4680,88.7985181596682,4.488107630708283,31.54163856714136,0,1.0,3.0,39.83896490436665
997,TK-100997-7410,30.261397318922107,7.863047730712131,45.18171787177012,1,1.0,0.0,27.283867653826018
998,TK-100998-4397,91.26780153656019,6.222076322106701,25.644154966375865,1,1.0,0.0,25.852460952211132
999,TK-100999-4997,53.45043297184668,4.753408119003575,29.232239132240828,1,0.0,2.0,
1000,TK-101000-1910,33.884969662896474,4.065086530712972,57.23970899378845,0,1.0,,43.40109695880745
1001,TK-101001-7586,60.64257105337686,4.386365820777057,26.69606916008616,0,0.0,2.0,37.10876289146107
1002,TK-101002-6981,85.47093769073062,5.770970046275427,24.16996260232193,0,1.0,0.0,29.931975269838585
1003,TK-101003-3123,74.91686648071709,5.13888169319189,40.875813960009744,0,0.0,3.0,36.35926527958745
1004,TK-101004-2851,80.49208608960873,3.9311394654763308,18.383041169809008,0,1.0,1.0,32.4765507217937
1005,TK-101005-7456,69.4087525033038,4.701863461428262,33.11780872022049,0,2.0,0.0,32.24659024926729
1006,TK-101006-2615,71.92074233883893,5.14143865349447,52.16659940061191,1,,1.0,45.15321656721739
1007,TK-101007-5026,83.68967386739894,1.1682786300533383,22.640512622772796,0,1.0,2.0,40.02000428763875
1008,TK-101008-7869,38.72510066443894,5.824702606619658,19.144284114090294,0,0.0,2.0,27.65888940036309
1009,TK-101009-3446,56.70687227323553,3.2365017955097475,23.006550384338414,0,1.0,0.0,25.371331931275122
1010,TK-101010-4312,36.59070813647017,2.924001674229659,42.186876546775885,1,0.0,0.0,36.73248975311875
1011,TK-101011-9014,94.07510059974852,1.9627801752007215,43.9982137598865,0,1.0,3.0,45.86999827972864
1012,TK-101012-7857,90.804450476496,1.7709935038377975,30.899289624171928,1,0.0,3.0,42.440000792334274
1013,TK-101013-6019,22.957010852637943,2.560194494397879,40.465699232008554,1,0.0,2.0,31.748599683533374
1014,TK-101014-4216,72.91813793867664,3.7237622762651172,46.12204262009592,0,0.0,,47.73176494799216
1015,TK-101015-6475,89.39362380617494,8.515866447547822,49.2987713154386,0,1.0,2.0,45.57986912193328
1016,TK-101016-4669,33.543150884550016,4.053416583388633,33.02931775056121,0,1.0,2.0,29.385538011117962
1017,TK-101017-3524,62.59589229144721,5.319950191282456,16.588226258640105,0,1.0,2.0,24.555187323010642
1018,TK-101018-8498,88.66162231910315,5.720866495711392,28.432968620722505,1,0.0,3.0,28.77114303939931
1019,TK-101019-2961,22.545948393934914,5.235917335188527,31.58556644051794,1,1.0,0.0,20.91972929017267
1020,TK-101020-7303,72.30652004351299,4.860601770693211,0.0,0,1.0,2.0,20.750957947106983
1021,TK-101021-5625,42.3011755529413,2.8484712255213593,33.49712479193025,0,1.0,,28.898364752649705
1022,TK-101022-9292,89.32971465323978,7.611669586902582,43.951156783445356,0,,2.0,41.045417587412054
1023,TK-101023-4448,92.82936838740258,8.252953958548193,45.19542741350065,1,1.0,1.0,45.09003771273558
1024,TK-101024-4244,90.81998668350754,1.9712143505791655,33.626610768601736,0,0.0,0.0,47.65940581536945
1025,TK-101025-7047,55.566066249309785,3.1567485364045167,43.78787900841455,0,1.0,2.0,
1026,TK-101026-5674,84.65319882419851,4.496341383721389,37.861290933048714,1,2.0,1.0,35.77968657557146
1027,TK-101027-2214,83.34120489013029,3.2638319691616555,35.51604778290057,0,1.0,2.0,42.97873877797957
1028,TK-101028-8606,43.932535493244174,5.910737996220558,42.25235325687971,0,,,30.39431900279438
1029,TK-101029-4626,82.16866056130081,3.6891100356680964,35.578016385903325,0,1.0,0.0,34.86295817488404
1030,TK-101030-9981,22.775572603661946,8.897100922051884,51.4624894167821,0,1.0,2.0,32.95532152915701
1031,TK-101031-8875,64.72024088615399,7.142987469818473,23.49271066564353,1,1.0,3.0,13.993297040196722
1032,TK-101032-7268,37.25066279657773,5.3826332551379865,30.87863280726386,0,1.0,2.0,
1033,TK-101033-7812,29.04251643329591,6.848575273975518,33.9878488243684,1,1.0,1.0,24.644267301733485
1034,TK-101034-6479,25.771490122190688,6.990620763843156,0.0,1,1.0,2.0,3.300563918484415
1035,TK-101035-9694,72.22165819086048,3.9848945214951623,45.14368389682471,0,1.0,2.0,49.76901148168438
1036,TK-101036-1172,45.49062228260496,3.5308089598244634,34.80481146211075,0,1.0,3.0,25.91669057423342
1037,TK-101037-1886,74.35750786465711,5.140657513345365,23.622162803950342,0,0.0,2.0,29.81462730116707
1038,TK-101038-7263,24.901725559920678,6.550945024096299,41.74011117164004,0,1.0,0.0,28.251593171952102
1039,TK-101039-5368,43.64677533729578,5.250308717576152,41.039670129135715,0,1.0,1.0,
1040,TK-101040-8056,60.461846928150294,2.161406332056205,19.46513072496475,1,2.0,3.0,25.047049821703826
1041,TK-101041-5953,79.30423736292227,3.554916000888484,34.969566930633604,1,1.0,2.0,36.36547254750149
1042,TK-101042-1260,43.90643771990524,4.86684884553012,22.278865354557617,0,0.0,3.0,26.05235862024738
1043,TK-101043-4352,66.94185323277569,4.863801912213505,29.6827912199835,1,0.0,1.0,31.422981049732222
1044,TK-101044-2352,86.44833111771403,8.550575918221654,27.777528584297603,1,1.0,2.0,28.559767320863767
1045,TK-101045-6243,66.18973911367284,2.5052217036818036,41.474117585935886,0,0.0,0.0,44.3696314807677
1046,TK-101046-4006,37.47196060652253,5.910060635304575,35.93464139337747,1,2.0,2.0,27.87390154840643
1047,TK-101047-1822,21.830058616740352,7.6804035949909215,24.71527199395178,0,0.0,1.0,16.077149362744887
1048,TK-101048-1531,85.25741554256975,9.088609541761034,42.04052770365874,0,2.0,3.0,36.49191463373931
1049,TK-101049-3820,21.595205813779035,4.27208463826887,23.529553408572685,0,1.0,1.0,26.342163917714917
1050,TK-101050-1166,85.60262545131495,5.884573014896359,37.64091032376755,0,2.0,1.0,35.672797536904625
1051,TK-101051-5926,59.670285052040896,6.025568642957564,28.487914645667555,0,0.0,2.0,34.36573259324767
1052,TK-101052-2055,90.43007738846721,5.3518671167959235,32.07458333975584,1,,2.0,37.47828478548291
1053,TK-101053-2254,79.90874268302491,4.822078637769249,39.03416598430707,1,0.0,,
1054,TK-101054-5286,94.84505829000031,5.7847557011000825,39.17159519247623,0,0.0,2.0,44.023865545205624
1055,TK-101055-9009,46.30338615887826,0.4419570466045659,45.69575258844768,1,1.0,3.0,33.92205487250468
1056,TK-101056-5007,77.53912166983451,6.227725082112737,34.34197040262838,1,1.0,,32.2951933105062
1057,TK-101057-8758,50.144818520693164,5.227120226591541,37.451606903706725,0,0.0,2.0,40.87009391663171
1058,TK-101058-8889,55.990671522793164,4.599545185799123,31.4981014207654,0,,0.0,29.51362289634809
1059,TK-101059-5744,67.06290974137775,8.684351952295204,36.45591906098238,0,,1.0,33.08901389797575
1060,TK-101060-9297,85.52578356397541,3.785118766177006,38.51588838406809,1,1.0,,42.85133326528565
1061,TK-101061-5287,93.80626018994714,4.274463219682945,34.21352122036499,0,0.0,2.0,36.02757977988147
1062,TK-101062-2002,77.62050603983886,8.58479594396852,20.56999612726003,0,1.0,,26.4297309255181
1063,TK-101063-1084,51.33250866255003,3.502289651270258,37.65176717064716,1,0.0,0.0,27.026434585256336
1064,TK-101064-3995,51.601775170780265,4.00979249071423,37.91649181884365,1,2.0,,29.24331621803798
1065,TK-101065-6156,75.31867261916686,4.73535423782447,29.558612189216394,0,1.0,2.0,32.77316300625125
1066,TK-101066-8194,37.908285932622675,6.5133220678331885,24.724903711419884,0,2.0,1.0,17.222157600590474
1067,TK-101067-6783,28.285558484854597,5.374044513235964,46.807033204031725,0,0.0,0.0,37.86889573574368
1068,TK-101068-6695,46.59666182305824,2.6732743751259274,38.931564087155216,1,1.0,2.0,33.688726521999065
1069,TK-101069-1153,41.54292437405613,4.042096586371059,33.167351752626324,0,1.0,2.0,33.90876559282146
1070,TK-101070-7414,42.223109034199254,3.9067620202180198,25.903736934820103,0,2.0,,
1071,TK-101071-7684,37.52058132874325,4.861002118598518,28.425481372629232,1,1.0,2.0,26.485639333471006
1072,TK-101072-3019,23.15698922272714,5.766518585533692,45.420723174289854,1,2.0,2.0,
1073,TK-101073-1570,21.340545105006036,5.752770360598349,36.10129552694437,1,0.0,0.0,19.444709553436763
1074,TK-101074-8922,94.07917923020237,1.8031788427128759,30.595303463994348,0,1.0,3.0,41.08665501371929
1075,TK-101075-9340,52.082985030189676,6.915093777609541,39.07751384979725,0,1.0,0.0,29.08818764020724
1076,TK-101076-7153,48.82449853697612,5.454623922793922,28.484814500429408,0,0.0,2.0,27.239763308559915
1077,TK-101077-3691,70.97354620198024,7.4921576856690315,47.00674424224303,0,1.0,3.0,34.85401294388954
1078,TK-101078-8669,36.369041589879814,5.799556989123209,45.8224042791738,0,2.0,,35.29156082467904
1079,TK-101079-6507,91.2470887962669,6.982381323924372,31.267407430377787,0,2.0,1.0,36.29335770766705
1080,TK-101080-5869,78.9758760811664,5.839781560610229,29.970638023753118,1,1.0,1.0,29.64581433171832
1081,TK-101081-6849,26.705825173419463,7.423206361164947,14.054934410461762,1,2.0,1.0,7.581641710616251
1082,TK-101082-6967,51.31855818386963,5.940051144832001,23.147353827589058,0,1.0,3.0,
1083,TK-101083-4655,85.93387306716235,4.823752556402773,24.284241800337952,1,,2.0,37.76617102527429
1084,TK-101084-7671,90.85490167185577,9.090382496804388,36.081522727899085,0,,2.0,40.43606716180793
1085,TK-101085-6669,55.05511334374023,6.600266820103806,32.39013036446912,1,1.0,,28.094296859779902
1086,TK-101086-3492,66.00585419080308,6.0327399578079435,24.23731610067807,1,0.0,0.0,
1087,TK-101087-7512,32.52754595690564,2.7026520502309954,32.75068766028354,0,0.0,0.0,31.341021502201308
1088,TK-101088-9774,94.33764696027325,2.681046288565632,39.04269718117879,0,1.0,1.0,44.95987791875665
1089,TK-101089-5350,37.37537760375825,5.526887867855336,39.2227147993247,0,2.0,3.0,25.578746119623734
1090,TK-101090-7599,90.70488306013442,5.2619381559828335,19.80263775312895,0,1.0,,32.689200149623524
1091,TK-101091-5656,68.72349867442763,3.8945793829850306,33.97389215612935,1,2.0,2.0,32.77070847815656
1092,TK-101092-9511,65.58025961591443,5.253768859301708,23.93327378422712,1,2.0,2.0,27.346113311938403
1093,TK-101093-5315,58.45163832623815,7.859528470478473,42.21382957712219,0,,3.0,32.9633046589878
1094,TK-101094-5794,37.3002358788319,6.251724454190538,41.273171330827985,1,1.0,0.0,28.61013757676323
1095,TK-101095-2437,33.23960240041312,2.9461846824450713,0.0,1,1.0,1.0,9.205557072814528
1096,TK-101096-1031,36.53646568026315,4.799284111142701,28.871638380796803,0,2.0,,21.43272956946264
1097,TK-101097-1714,33.98286966081909,3.55106033446539,31.309863596013543,1,2.0,2.0,19.581467061800097
1098,TK-101098-8955,78.4688355175065,4.30214015046459,16.977652842149286,0,1.0,2.0,33.048514299883216
1099,TK-101099-1408,46.25939443750475,4.255491801866643,37.687745387524615,0,1.0,0.0,32.9878262273434
1100,TK-101100-8346,24.338200742254728,4.14023795131279,32.817243629278956,0,1.0,,30.956104917712885
1101,TK-101101-9038,92.68269726056084,2.7407563304478892,42.761400660542876,0,0.0,2.0,42.223982139081
1102,TK-101102-8740,86.28394137225693,4.770221573267258,26.21272625629958,1,0.0,1.0,39.488967114392494
1103,TK-101103-8664,89.58142123964097,3.990906253674842,30.047016414000545,0,1.0,2.0,
1104,TK-101104-6031,94.61808669848264,0.2,22.947797935687078,1,2.0,2.0,39.23709292056732
1105,TK-101105-2127,33.04214369146155,8.695349644102993,26.965675492045975,1,2.0,1.0,12.224570030788179
1106,TK-101106-6436,49.7181514176994,6.95978537759001,25.54414403145425,0,1.0,2.0,28.48512573456543
1107,TK-101107-9898,76.86788567780684,4.322658695135007,42.96778943077157,1,1.0,,
1108,TK-101108-1782,72.20154635403442,5.0338742895330775,29.41390520998886,0,2.0,2.0,
1109,TK-101109-6300,31.54219297548913,2.8910221748283886,35.993405477956905,0,1.0,1.0,38.24683520027064
1110,TK-101110-3179,81.18748437429633,8.052301180059558,31.953892769105565,0,1.0,1.0,32.4535795920199
1111,TK-101111-7806,36.83304288774955,8.4151196505916,24.844277871897496,0,1.0,1.0,21.34845558816779
1112,TK-101112-2178,36.78632111169673,5.282048710843744,33.653596614626856,1,1.0,2.0,29.902760677203954
1113,TK-101113-3406,60.273081717006015,6.8423551595336205,39.79282665490876,0,1.0,2.0,38.011428841738365
1114,TK-101114-3807,64.47049511312774,5.315516202081063,25.33792485965318,1,1.0,0.0,24.1131850661057
1115,TK-101115-3764,63.50646558783584,2.5938942100233247,41.47290232585103,0,2.0,2.0,42.22347004039921
1116,TK-101116-3724,26.861512804831616,4.258717935865417,28.20223262817843,1,0.0,3.0,27.44608548304415
1117,TK-101117-3535,85.80956469727853,5.237470340189523,31.136128591417275,1,1.0,0.0,30.612771571461455
1118,TK-101118-9404,39.920003194152955,4.1818141062618,39.245464984080385,0,,2.0,36.35572652882249
1119,TK-101119-5861,29.713619096210312,4.606424100616935,29.692510742244096,0,0.0,3.0,27.803586612834625
1120,TK-101120-7300,86.65610599017329,4.835480796483594,35.300598874686926,0,2.0,1.0,41.02742930240264
1121,TK-101121-8856,91.67386236723151,4.854418703842169,32.48247336969526,0,0.0,1.0,44.602444051504605
1122,TK-101122-4146,84.6595712949088,5.094065282895469,36.03494405363055,0,1.0,2.0,42.86125438919338
1123,TK-101123-7578,80.71370560436586,3.0909108804861183,15.954087155812022,0,2.0,2.0,26.165107149707673
1124,TK-101124-2201,69.14314854792663,3.7093709315697145,20.362545478335335,0,0.0,2.0,38.09421623073086
1125,TK-101125-3889,61.31430279568545,2.687748321740055,39.927736048374705,1,2.0,2.0,32.83249516468534
