,ID del ticket,Carga del servidor,Experiencia,Tiempo de diagnóstico,Cliente premium,Prioridad,Canal de entrada,Tiempo de resolución
2215,TK-102215-2934,42.86,4,21,no,medio,chat,25.9
2216,TK-102216-5367,82.2,7,32,sí,medio,web,31.8
2217,TK-102217-3171,41.11,3,25,no,medio,teléfono,24.2
2218,TK-102218-4294,85.46,8,44,sí,bajo,chat,46.0
2219,TK-102219-5747,28.44,5,30,no,,web,27.0
2220,TK-102220-5392,72.78,4,0,no,alto,chat,15.8
2221,TK-102221-6238,60.55,4,35,no,medio,web,35.0
2222,TK-102222-3834,27.24,6,30,no,,chat,24.3
2223,TK-102223-8116,38.14,4,47,sí,medio,web,35.9
2224,TK-102224-3928,20.93,4,29,no,bajo,web,27.5
2225,TK-102225-8425,55.16,5,24,no,,teléfono,28.0
2226,TK-102226-6750,42.59,3,18,no,medio,chat,28.7
2227,TK-102227-7494,64.88,8,35,no,medio,web,31.1
2228,TK-102228-2672,42.29,4,31,no,medio,chat,24.5
2229,TK-102229-9190,42.49,6,24,sí,medio,teléfono,18.8
2230,TK-102230-8444,75.74,5,45,sí,,web,40.1
2231,TK-102231-5350,23.61,3,40,sí,bajo,correo,
2232,TK-102232-2287,87.72,5,35,no,medio,correo,
2233,TK-102233-7610,83.92,6,46,no,alto,web,45.3
2234,TK-102234-9793,70.09,5,40,no,bajo,chat,38.1
2235,TK-102235-7883,64.49,7,28,no,alto,chat,29.4
2236,TK-102236-6187,86.92,7,27,no,medio,teléfono,28.7
2237,TK-102237-1130,33.9,7,42,no,bajo,chat,30.6
2238,TK-102238-9044,25.92,4,38,sí,,web,29.9
2239,TK-102239-9302,37.96,3,36,no,bajo,web,
2240,TK-102240-3734,79.59,4,28,sí,alto,chat,
2241,TK-102241-9857,22.6,5,40,no,,chat,31.8
2242,TK-102242-2066,63.71,6,29,sí,alto,web,32.6
2243,TK-102243-5970,94.66,1,34,sí,alto,web,36.3
2244,TK-102244-4788,84.18,5,47,no,,chat,50.1
2245,TK-102245-2317,59.11,5,30,sí,medio,web,29.5
2246,TK-102246-1284,24.77,5,22,no,medio,web,20.7
2247,TK-102247-7966,82.35,7,27,no,medio,teléfono,23.2
2248,TK-102248-8794,64.92,6,43,no,bajo,chat,40.3
2249,TK-102249-5114,28.62,7,37,no,medio,chat,30.0
2250,TK-102250-1047,27.04,5,34,no,medio,chat,28.1
2251,TK-102251-7138,88.22,7,31,no,bajo,web,43.4
2252,TK-102252-5861,70.19,8,39,sí,,teléfono,23.1
2253,TK-102253-4259,82.2,7,28,sí,alto,web,27.9
2254,TK-102254-8842,85.92,3,37,sí,medio,chat,35.7
2255,TK-102255-4415,62.88,5,29,no,,correo,31.0
2256,TK-102256-7450,58.81,4,28,no,bajo,teléfono,31.8
2257,TK-102257-9759,52.28,6,30,sí,medio,chat,24.5
2258,TK-102258-7164,43.77,6,32,no,medio,web,22.2
2259,TK-102259-8787,52.59,3,35,sí,alto,chat,29.9
2260,TK-102260-5065,78.04,5,37,sí,alto,web,36.0
2261,TK-102261-1081,65.14,1,5,no,alto,web,
2262,TK-102262-4005,86.94,8,29,sí,bajo,web,
2263,TK-102263-9408,53.25,4,32,no,medio,chat,29.5
2264,TK-102264-1334,65.53,5,47,no,alto,chat,42.1
2265,TK-102265-9750,67.35,4,26,no,alto,,34.9
2266,TK-102266-9944,64.38,7,36,no,alto,web,27.7
2267,TK-102267-9785,72.7,0,47,no,medio,chat,
2268,TK-102268-8068,37.81,5,24,no,medio,web,24.8
2269,TK-102269-4897,58.43,5,38,sí,bajo,teléfono,30.5
2270,TK-102270-8958,27.82,4,29,no,alto,teléfono,21.2
2271,TK-102271-9101,48.84,8,31,sí,medio,chat,21.6
2272,TK-102272-5648,56.58,3,0,sí,bajo,correo,10.6
2273,TK-102273-1782,68.92,6,29,no,bajo,correo,
2274,TK-102274-4586,91.29,6,57,no,medio,chat,48.1
2275,TK-102275-4794,65.05,7,42,sí,medio,,31.2
2276,TK-102276-6597,75.77,4,44,sí,bajo,web,45.7
2277,TK-102277-8050,57.97,4,39,sí,bajo,web,34.5
2278,TK-102278-6051,67.56,7,22,no,bajo,chat,30.5
2279,TK-102279-1742,25.32,6,38,no,bajo,,28.5
2280,TK-102280-5544,39.08,2,44,sí,alto,web,29.7
2281,TK-102281-5355,47.14,4,28,no,medio,teléfono,23.6
2282,TK-102282-4608,55.44,6,43,no,medio,correo,38.2
2283,TK-102283-4271,23.42,7,41,no,medio,chat,26.3
2284,TK-102284-3510,30.5,4,50,no,medio,web,39.0
2285,TK-102285-9285,40.76,0,32,no,,teléfono,32.4
2286,TK-102286-7055,92.86,6,26,no,alto,teléfono,30.9
2287,TK-102287-2375,44.85,3,32,no,medio,web,33.6
2288,TK-102288-3516,56.15,1,46,sí,medio,chat,39.2
2289,TK-102289-7238,34.71,0,20,no,medio,web,33.5
2290,TK-102290-1090,65.81,6,18,no,alto,teléfono,24.0
2291,TK-102291-2479,41.05,5,36,sí,bajo,chat,32.7
2292,TK-102292-1954,35.52,5,31,sí,bajo,teléfono,23.4
2293,TK-102293-9214,58.74,8,35,sí,alto,web,24.9
2294,TK-102294-4305,20.41,6,43,no,alto,chat,25.7
2295,TK-102295-2721,20.57,8,31,sí,,web,21.1
2296,TK-102296-6452,36.43,2,20,no,medio,teléfono,22.3
2297,TK-102297-3547,22.75,5,51,no,,chat,43.1
2298,TK-102298-5923,28.1,2,27,no,medio,chat,29.9
2299,TK-102299-1188,45.41,5,27,no,alto,teléfono,17.3
2300,TK-102300-1459,80.19,5,44,no,bajo,web,50.2
2301,TK-102301-3236,62.9,6,32,sí,,chat,25.5
2302,TK-102302-5446,58.45,5,34,no,alto,web,32.2
2303,TK-102303-1580,42.01,6,39,sí,medio,web,30.8
2304,TK-102304-3161,89.88,6,0,no,medio,chat,25.1
2305,TK-102305-5715,49.78,9,32,no,medio,correo,33.4
2306,TK-102306-6897,26.53,4,47,no,alto,web,37.2
2307,TK-102307-3902,66.28,3,18,no,alto,correo,23.3
2308,TK-102308-9664,28.54,5,41,sí,medio,web,31.3
2309,TK-102309-1858,45.89,4,28,no,alto,web,32.2
2310,TK-102310-3440,58.06,8,46,no,alto,web,35.6
2311,TK-102311-2712,85.57,4,36,sí,alto,chat,40.3
2312,TK-102312-1515,57.02,4,30,no,medio,chat,33.0
2313,TK-102313-8355,72.67,4,0,no,medio,teléfono,16.1
2314,TK-102314-2375,94.46,6,42,no,medio,web,46.6
2315,TK-102315-7684,29.86,5,40,no,medio,teléfono,29.6
2316,TK-102316-4669,40.6,4,27,sí,medio,correo,24.4
2317,TK-102317-3390,49.59,8,31,no,bajo,correo,24.6
2318,TK-102318-4262,51.64,3,35,no,medio,chat,33.2
2319,TK-102319-5638,50.83,5,35,sí,medio,correo,23.3
2320,TK-102320-3866,88.07,6,41,no,alto,teléfono,36.8
2321,TK-102321-8848,73.55,2,19,sí,alto,chat,28.5
2322,TK-102322-9948,65.59,6,38,no,medio,correo,34.9
2323,TK-102323-4495,43.2,3,33,sí,medio,correo,31.6
2324,TK-102324-7494,81.78,6,28,no,medio,correo,30.5
2325,TK-102325-1187,91.63,3,29,no,,web,44.6
2326,TK-102326-5578,81.59,6,33,no,,teléfono,30.7
2327,TK-102327-9093,20.12,7,0,sí,alto,teléfono,0.5
2328,TK-102328-3714,67.73,7,29,no,bajo,web,36.6
2329,TK-102329-8408,23.84,5,28,no,alto,,25.7
2330,TK-102330-1295,39.32,5,39,sí,alto,chat,27.3
2331,TK-102331-4533,24.46,4,29,no,,correo,23.1
2332,TK-102332-5140,65.28,8,33,no,alto,web,26.3
2333,TK-102333-5042,71.49,4,47,no,medio,,
2334,TK-102334-5270,28.59,3,43,sí,alto,teléfono,28.7
2335,TK-102335-4051,48.79,6,42,sí,alto,web,
2336,TK-102336-6465,54.22,4,31,sí,bajo,web,34.5
2337,TK-102337-8733,47.68,3,39,no,medio,chat,36.9
2338,TK-102338-7005,29.08,2,33,sí,medio,teléfono,23.6
2339,TK-102339-6870,51.42,4,33,no,bajo,web,34.7
2340,TK-102340-4904,76.34,5,38,no,alto,web,41.1
2341,TK-102341-3261,25.33,5,0,sí,medio,correo,
2342,TK-102342-2420,26.01,7,47,no,medio,web,35.9
2343,TK-102343-7693,46.61,6,34,no,bajo,web,32.2
2344,TK-102344-9296,90.63,5,40,sí,medio,web,34.7
2345,TK-102345-1478,70.14,5,47,no,alto,web,46.0
2346,TK-102346-6518,70.9,6,43,no,medio,web,40.0
2347,TK-102347-7577,47.14,7,24,no,medio,chat,20.7
2348,TK-102348-7785,64.52,5,39,no,medio,web,40.6
2349,TK-102349-9884,20.76,4,42,no,bajo,web,34.6
2350,TK-102350-4038,67.71,3,42,no,medio,web,46.7
2351,TK-102351-1193,88.5,2,26,no,bajo,correo,39.3
2352,TK-102352-1058,65.94,6,30,no,bajo,chat,35.3
2353,TK-102353-2886,85.53,6,43,no,bajo,correo,37.7
2354,TK-102354-5573,74.3,6,29,sí,alto,chat,30.7
2355,TK-102355-6222,29.04,5,33,no,alto,web,28.2
2356,TK-102356-3580,87.68,8,48,no,bajo,chat,
2357,TK-102357-5644,24.98,4,35,sí,,web,27.5
2358,TK-102358-8623,60.05,7,29,sí,bajo,web,24.0
2359,TK-102359-1220,30.66,5,28,no,alto,web,26.2
2360,TK-102360-1875,20.88,4,38,sí,,web,25.2
2361,TK-102361-2196,51.65,6,24,no,medio,correo,19.3
2362,TK-102362-3709,42.13,6,33,sí,medio,correo,18.8
2363,TK-102363-3731,56.45,6,38,sí,medio,teléfono,30.4
2364,TK-102364-1335,63.29,5,45,sí,medio,web,36.8
2365,TK-102365-9416,23.28,5,40,no,bajo,,35.1
2366,TK-102366-8014,29.23,9,0,sí,bajo,web,3.0
2367,TK-102367-2247,61.9,7,44,no,medio,teléfono,28.4
2368,TK-102368-9180,45.74,6,0,no,alto,web,7.3
2369,TK-102369-4957,74.69,5,25,no,medio,web,36.7
2370,TK-102370-8111,68.92,7,34,no,bajo,correo,
2371,TK-102371-5589,83.42,6,47,no,alto,chat,40.3
2372,TK-102372-2886,71.94,5,36,no,bajo,teléfono,35.8
2373,TK-102373-1310,52.24,4,35,no,bajo,web,38.9
2374,TK-102374-2604,70.47,5,48,no,alto,web,
2375,TK-102375-6659,40.65,0,24,no,medio,web,36.4
2376,TK-102376-4982,42.97,5,25,no,medio,correo,21.8
2377,TK-102377-9560,79.17,4,22,sí,medio,,22.0
2378,TK-102378-4546,53.48,8,38,no,,,31.8
2379,TK-102379-5841,79.88,5,36,sí,bajo,web,39.6
2380,TK-102380-7174,81.68,3,47,sí,medio,correo,38.9
2381,TK-102381-6351,84.32,5,37,no,,web,38.7
2382,TK-102382-9017,88.75,3,32,no,alto,web,40.7
2383,TK-102383-1997,52.32,6,35,no,alto,correo,27.5
2384,TK-102384-1496,43.92,6,36,no,medio,web,33.1
2385,TK-102385-6685,63.66,7,22,no,medio,chat,23.5
2386,TK-102386-1963,47.84,4,57,sí,bajo,chat,43.8
2387,TK-102387-2198,65.08,5,39,no,bajo,web,
2388,TK-102388-6910,72.92,3,37,no,,web,44.9
2389,TK-102389-6484,71.63,6,40,no,medio,web,42.4
2390,TK-102390-1576,48.09,6,41,no,medio,correo,26.4
2391,TK-102391-4160,32.51,6,34,no,,chat,25.1
2392,TK-102392-1053,52.29,5,30,sí,alto,web,21.9
2393,TK-102393-1228,30.69,6,40,sí,medio,chat,25.6
2394,TK-102394-9970,86.76,8,38,no,medio,correo,34.8
2395,TK-102395-1984,45.94,4,29,no,bajo,chat,26.7
2396,TK-102396-9660,31.58,5,46,no,medio,teléfono,28.6
2397,TK-102397-3467,21.91,3,37,sí,alto,teléfono,18.8
2398,TK-102398-1531,68.44,3,41,sí,bajo,correo,37.8
2399,TK-102399-9028,67.77,5,46,no,,chat,42.1
2400,TK-102400-1561,45.55,7,35,sí,alto,web,23.5
2401,TK-102401-1089,25.38,5,38,sí,medio,chat,27.3
2402,TK-102402-6735,50.72,5,41,sí,medio,teléfono,27.8
2403,TK-102403-4145,43.34,4,29,sí,bajo,correo,24.4
2404,TK-102404-2292,70.78,4,35,no,,chat,
2405,TK-102405-5110,65.43,6,36,no,medio,chat,39.5
2406,TK-102406-8496,47.34,2,27,sí,bajo,chat,25.9
2407,TK-102407-8559,36.34,7,54,sí,medio,web,38.2
2408,TK-102408-4781,94.1,4,24,no,bajo,chat,40.4
2409,TK-102409-5067,54.05,6,25,sí,medio,teléfono,
2410,TK-102410-4505,71.62,3,46,no,alto,teléfono,41.6
2411,TK-102411-3391,30.54,6,41,no,,,35.6
2412,TK-102412-2218,56.42,6,27,no,medio,web,
2413,TK-102413-6155,22.07,6,40,no,medio,web,28.3
2414,TK-102414-3252,57.91,3,47,no,bajo,correo,
2415,TK-102415-4891,92.3,5,35,no,alto,web,40.0
2416,TK-102416-1775,48.82,3,56,sí,bajo,teléfono,42.7
2417,TK-102417-6229,22.92,5,21,sí,bajo,web,21.9
2418,TK-102418-9416,22.32,7,41,sí,medio,web,27.8
2419,TK-102419-8553,49.1,6,44,no,medio,,29.5
2420,TK-102420-1063,32.0,5,42,sí,medio,correo,30.5
2421,TK-102421-2787,21.75,3,33,sí,bajo,,32.4
2422,TK-102422-8091,76.72,6,33,no,alto,web,33.7
2423,TK-102423-6056,54.39,5,39,no,medio,correo,32.8
2424,TK-102424-9069,41.69,1,42,sí,bajo,chat,33.8
2425,TK-102425-4915,87.51,6,40,no,,chat,42.0
2426,TK-102426-1092,28.71,5,43,sí,bajo,web,35.3
2427,TK-102427-2677,91.69,7,27,no,medio,,30.5
2428,TK-102428-6508,43.55,3,33,sí,medio,web,34.3
2429,TK-102429-6730,86.63,0,27,no,medio,,41.5
2430,TK-102430-4864,65.22,6,32,sí,bajo,chat,33.4
2431,TK-102431-5936,82.0,6,43,no,bajo,web,42.8
2432,TK-102432-2401,93.8,2,36,sí,bajo,web,44.7
2433,TK-102433-2606,41.63,3,56,sí,bajo,web,44.3
2434,TK-102434-1897,92.09,10,37,sí,bajo,chat,
2435,TK-102435-5587,49.21,4,35,sí,medio,correo,26.4
2436,TK-102436-4713,48.91,6,36,no,bajo,,30.5
2437,TK-102437-4131,45.53,4,30,no,medio,correo,30.5
2438,TK-102438-2532,60.61,1,35,no,medio,web,39.1
2439,TK-102439-7535,31.56,5,44,no,bajo,chat,31.9
2440,TK-102440-8286,61.53,5,36,no,medio,web,42.6
2441,TK-102441-2798,60.63,4,29,no,bajo,teléfono,34.2
2442,TK-102442-9162,77.14,5,28,sí,medio,correo,
2443,TK-102443-2351,82.52,5,31,no,medio,web,
2444,TK-102444-8051,53.03,5,36,sí,,web,
2445,TK-102445-7858,42.67,3,45,no,medio,teléfono,36.2
2446,TK-102446-1598,39.45,6,24,no,bajo,,28.3
2447,TK-102447-3044,34.6,1,32,no,medio,web,33.6
2448,TK-102448-1258,24.32,1,36,no,,web,30.3
2449,TK-102449-5571,45.68,6,20,no,bajo,chat,22.2
2450,TK-102450-9003,40.27,6,28,no,medio,chat,23.5
2451,TK-102451-7968,92.48,5,30,no,bajo,chat,37.0
2452,TK-102452-7176,61.83,2,29,no,bajo,correo,
2453,TK-102453-8042,46.05,4,37,no,bajo,correo,31.8
2454,TK-102454-9579,63.54,5,34,no,,web,
2455,TK-102455-1797,30.44,2,31,no,medio,web,36.2
2456,TK-102456-6713,53.3,4,38,no,alto,chat,33.1
2457,TK-102457-8311,66.97,6,49,no,medio,chat,42.7
2458,TK-102458-5020,56.67,8,48,no,bajo,,41.6
2459,TK-102459-6911,50.13,4,20,no,medio,correo,
2460,TK-102460-4954,94.54,6,40,no,alto,chat,39.9
2461,TK-102461-5312,86.02,2,34,no,alto,chat,
2462,TK-102462-9980,66.76,6,36,sí,medio,web,34.5
2463,TK-102463-6639,62.7,4,32,no,medio,web,32.8
2464,TK-102464-7179,66.55,6,36,no,bajo,correo,37.7
2465,TK-102465-7779,35.1,5,36,no,bajo,web,37.4
2466,TK-102466-3056,49.64,7,30,sí,medio,chat,21.5
2467,TK-102467-8102,22.96,3,28,sí,alto,web,21.9
2468,TK-102468-7644,55.67,6,31,no,medio,correo,30.0
2469,TK-102469-6785,60.73,4,0,sí,alto,,7.4
2470,TK-102470-2447,37.08,5,40,no,bajo,correo,36.1
2471,TK-102471-1514,92.3,5,42,no,medio,web,53.1
2472,TK-102472-2913,88.21,3,31,no,alto,,34.9
2473,TK-102473-2951,74.16,5,37,no,medio,web,35.7
2474,TK-102474-6570,60.0,5,43,no,,chat,39.8
2475,TK-102475-9965,85.25,5,44,no,medio,,45.9
2476,TK-102476-1328,29.8,5,35,sí,medio,web,26.0
2477,TK-102477-9985,79.29,6,33,no,alto,chat,37.7
2478,TK-102478-7513,29.36,7,37,no,medio,correo,21.4
2479,TK-102479-6973,79.57,3,26,no,bajo,teléfono,
2480,TK-102480-2410,40.68,7,33,no,medio,teléfono,
2481,TK-102481-8714,85.78,3,41,sí,bajo,correo,46.2
2482,TK-102482-2137,90.8,6,40,sí,medio,web,
2483,TK-102483-5666,31.16,6,33,sí,bajo,,
2484,TK-102484-6157,54.7,2,37,no,alto,correo,32.5
2485,TK-102485-2568,93.57,5,28,no,alto,web,38.8
2486,TK-102486-5472,56.26,4,41,no,bajo,teléfono,34.8
2487,TK-102487-8566,84.77,4,34,no,bajo,teléfono,38.2
2488,TK-102488-4274,64.15,7,33,no,medio,correo,28.7
2489,TK-102489-4273,48.15,4,32,no,medio,web,28.0
2490,TK-102490-7243,41.43,4,34,sí,bajo,web,32.6
2491,TK-102491-4469,35.24,5,31,no,bajo,web,29.4
2492,TK-102492-6932,77.13,6,40,no,medio,correo,35.1
2493,TK-102493-7564,48.99,5,32,sí,medio,,32.0
2494,TK-102494-6362,58.35,7,48,no,bajo,web,38.5
2495,TK-102495-5636,56.92,6,47,sí,medio,web,39.7
2496,TK-102496-6346,63.3,1,28,sí,alto,chat,29.6
2497,TK-102497-2236,84.92,4,36,no,bajo,web,43.1
2498,TK-102498-5208,93.56,4,30,no,medio,web,42.8
2499,TK-102499-5468,50.57,6,32,no,bajo,teléfono,29.4
2500,TK-102500-3346,82.06,0,51,no,bajo,chat,56.7
2501,TK-102501-2042,77.34,10,33,sí,bajo,chat,32.2
2502,TK-102502-5766,63.01,6,38,no,medio,chat,34.5
2503,TK-102503-5106,91.7,5,39,no,alto,web,
2504,TK-102504-9199,35.04,7,27,no,medio,chat,19.8
2505,TK-102505-8320,28.19,9,28,no,bajo,web,21.0
2506,TK-102506-4731,84.05,7,25,sí,,web,40.5
2507,TK-102507-8302,52.94,7,28,no,medio,web,32.6
2508,TK-102508-6492,83.52,5,12,no,bajo,web,25.4
2509,TK-102509-1460,86.98,5,39,no,medio,web,39.6
2510,TK-102510-3302,24.68,4,51,no,medio,correo,37.2
2511,TK-102511-3633,86.26,4,36,sí,alto,,35.4
2512,TK-102512-1361,53.62,4,24,no,bajo,,33.8
2513,TK-102513-6493,58.28,3,30,sí,medio,teléfono,26.1
2514,TK-102514-8146,66.99,5,31,no,bajo,,31.6
2515,TK-102515-1787,89.48,2,27,sí,medio,web,38.0
2516,TK-102516-1208,21.43,5,42,no,medio,,32.7
2517,TK-102517-9458,55.76,5,41,sí,alto,web,26.8
2518,TK-102518-6092,71.58,5,26,no,medio,web,32.0
2519,TK-102519-1553,74.2,4,41,no,medio,chat,
2520,TK-102520-9025,71.94,11,47,no,bajo,web,40.8
2521,TK-102521-5516,30.08,7,50,sí,bajo,web,43.6
2522,TK-102522-7451,42.45,3,58,no,medio,,
2523,TK-102523-2513,46.9,5,28,sí,alto,chat,21.3
2524,TK-102524-8425,80.33,4,58,no,medio,web,
2525,TK-102525-6351,40.91,3,32,sí,medio,teléfono,25.7
2526,TK-102526-7749,35.8,3,30,sí,bajo,web,
2527,TK-102527-8005,91.81,6,38,no,medio,,42.6
2528,TK-102528-9412,20.66,4,30,sí,medio,chat,29.0
2529,TK-102529-3344,94.84,7,38,no,bajo,correo,36.6
2530,TK-102530-8154,70.76,7,24,sí,medio,chat,26.5
2531,TK-102531-2971,82.14,7,33,sí,medio,teléfono,
2532,TK-102532-5438,42.1,3,45,no,medio,chat,40.5
2533,TK-102533-6324,21.07,6,35,sí,medio,chat,20.0
2534,TK-102534-6669,75.34,6,36,no,medio,,36.8
2535,TK-102535-6161,82.56,4,39,no,medio,correo,
2536,TK-102536-2205,75.54,4,44,no,medio,chat,
2537,TK-102537-2855,30.71,8,22,no,medio,web,22.8
2538,TK-102538-2999,76.51,5,40,no,bajo,chat,37.9
2539,TK-102539-3435,77.67,6,33,sí,bajo,correo,31.3
2540,TK-102540-7780,69.39,4,36,no,bajo,correo,36.1
2541,TK-102541-4098,77.46,3,43,no,,teléfono,37.2
2542,TK-102542-4386,83.44,4,25,sí,alto,chat,28.6
2543,TK-102543-6440,66.02,5,27,no,bajo,web,34.0
2544,TK-102544-7436,26.65,3,20,sí,bajo,web,29.6
2545,TK-102545-2777,56.57,5,31,sí,medio,teléfono,25.3
2546,TK-102546-8403,25.82,2,46,sí,medio,chat,30.3
2547,TK-102547-7858,50.57,3,34,no,medio,teléfono,29.0
2548,TK-102548-3939,50.53,6,24,sí,medio,web,26.6
2549,TK-102549-1838,24.95,6,31,no,medio,web,32.6
2550,TK-102550-6725,46.16,4,23,no,medio,chat,21.6
2551,TK-102551-5759,28.32,3,26,sí,alto,web,16.5
2552,TK-102552-5860,80.62,3,38,no,bajo,correo,47.3
2553,TK-102553-4138,91.08,4,26,sí,alto,web,33.0
2554,TK-102554-1175,25.42,6,44,no,bajo,web,32.7
2555,TK-102555-5605,91.63,7,34,no,bajo,web,43.0
2556,TK-102556-4162,59.19,4,36,sí,medio,web,25.9
2557,TK-102557-3752,42.47,3,0,sí,medio,chat,11.1
2558,TK-102558-1837,25.76,5,41,sí,alto,web,28.2
2559,TK-102559-8845,57.55,4,41,sí,medio,web,40.1
2560,TK-102560-3733,79.59,4,38,sí,alto,,29.6
2561,TK-102561-8688,73.03,7,40,no,bajo,chat,38.8
2562,TK-102562-6206,23.77,6,33,sí,bajo,teléfono,17.0
2563,TK-102563-3653,25.47,5,39,sí,medio,web,29.1
2564,TK-102564-7140,50.22,3,32,no,medio,web,
2565,TK-102565-8219,42.15,5,35,no,,correo,27.2
2566,TK-102566-4349,37.43,7,33,no,medio,chat,24.0
2567,TK-102567-4310,41.08,4,31,sí,bajo,,31.9
2568,TK-102568-5680,80.26,7,29,no,,,38.3
2569,TK-102569-3386,89.69,7,39,sí,medio,,31.0
2570,TK-102570-6191,50.38,8,45,no,medio,teléfono,31.1
2571,TK-102571-1373,87.96,6,44,no,medio,correo,37.2
2572,TK-102572-5675,44.11,6,25,no,medio,,25.5
2573,TK-102573-2261,55.73,8,45,sí,alto,,32.2
2574,TK-102574-8633,36.95,6,32,no,,web,39.4
2575,TK-102575-9312,68.04,4,40,no,medio,web,37.9
2576,TK-102576-6532,93.42,4,28,no,medio,chat,41.9
2577,TK-102577-6842,65.26,5,36,no,medio,web,40.1
2578,TK-102578-4845,46.84,3,38,no,medio,teléfono,33.2
2579,TK-102579-3884,68.59,5,23,no,,correo,30.6
2580,TK-102580-5138,29.22,7,0,no,medio,web,10.0
2581,TK-102581-6623,86.65,1,46,no,bajo,chat,53.2
2582,TK-102582-3119,57.73,8,34,sí,bajo,teléfono,24.4
2583,TK-102583-8716,53.7,7,46,no,medio,chat,40.6
2584,TK-102584-1490,63.94,4,33,sí,medio,web,36.7
2585,TK-102585-4045,66.86,6,42,no,bajo,web,40.0
2586,TK-102586-1382,25.38,5,17,sí,bajo,web,
2587,TK-102587-1804,71.2,7,54,no,medio,web,45.4
2588,TK-102588-6585,38.14,7,47,no,medio,correo,30.2
2589,TK-102589-3217,73.55,2,33,sí,bajo,,37.1
2590,TK-102590-8277,81.69,6,19,no,,web,33.7
2591,TK-102591-7594,80.3,5,37,no,medio,chat,38.5
2592,TK-102592-7786,61.44,5,23,no,alto,,23.6
2593,TK-102593-7166,59.01,4,39,no,bajo,teléfono,
2594,TK-102594-3414,30.72,8,38,no,,web,31.4
2595,TK-102595-1650,78.15,7,27,sí,,,22.7
2596,TK-102596-9169,40.36,4,44,no,bajo,chat,37.7
2597,TK-102597-5915,57.25,3,41,no,medio,web,
2598,TK-102598-4198,41.32,4,43,no,bajo,chat,41.9
2599,TK-102599-1941,30.04,6,35,no,medio,correo,24.3
2600,TK-102600-9732,67.22,5,24,no,,chat,23.5
2601,TK-102601-6805,24.07,7,43,no,bajo,teléfono,29.5
2602,TK-102602-4727,76.15,6,33,no,bajo,web,36.2
2603,TK-102603-3529,43.82,7,24,no,medio,,17.4
2604,TK-102604-2202,20.01,6,46,sí,bajo,web,30.7
2605,TK-102605-5964,58.33,2,52,no,medio,correo,43.4
2606,TK-102606-1650,23.51,5,35,no,,web,27.9
2607,TK-102607-4006,40.71,7,52,no,alto,,27.2
2608,TK-102608-3904,73.02,5,36,sí,medio,web,38.1
2609,TK-102609-9505,24.7,6,32,sí,medio,chat,25.8
2610,TK-102610-5114,82.95,4,30,no,bajo,,38.1
2611,TK-102611-1121,20.29,3,48,sí,bajo,chat,31.9
2612,TK-102612-7603,38.51,5,29,sí,bajo,web,26.9
2613,TK-102613-9360,75.57,6,41,no,medio,teléfono,35.9
2614,TK-102614-4682,43.72,4,31,no,medio,,33.9
2615,TK-102615-5724,27.64,5,31,no,medio,,26.7
2616,TK-102616-5121,47.02,3,43,sí,medio,,33.1
2617,TK-102617-7864,40.28,7,32,sí,medio,chat,23.7
2618,TK-102618-8394,83.2,4,32,no,bajo,web,42.5
2619,TK-102619-2729,43.5,8,44,no,bajo,chat,39.8
2620,TK-102620-6952,79.17,8,48,no,,teléfono,37.8
2621,TK-102621-6129,86.89,5,40,sí,medio,chat,41.3
2622,TK-102622-2118,52.54,3,30,no,medio,correo,30.3
2623,TK-102623-3168,88.25,1,31,no,medio,,46.1
2624,TK-102624-8668,48.3,2,36,sí,medio,chat,33.7
2625,TK-102625-2050,92.31,3,38,no,bajo,web,45.7
2626,TK-102626-9896,26.7,7,27,no,alto,web,24.9
2627,TK-102627-7640,71.53,5,41,sí,medio,,39.6
2628,TK-102628-3899,57.04,6,36,sí,bajo,correo,28.2
2629,TK-102629-4207,49.07,1,21,no,alto,chat,26.4
2630,TK-102630-9898,67.45,3,28,sí,medio,chat,31.8
2631,TK-102631-8674,72.79,7,31,sí,medio,teléfono,26.6
2632,TK-102632-4832,20.33,6,34,sí,,web,27.1
2633,TK-102633-3008,32.52,5,50,sí,,,39.2
2634,TK-102634-5721,73.48,6,37,no,bajo,web,45.4
2635,TK-102635-2066,69.98,8,28,sí,bajo,teléfono,26.8
2636,TK-102636-9287,92.45,5,37,sí,medio,web,40.4
2637,TK-102637-2918,77.08,5,32,no,medio,web,40.2
2638,TK-102638-9431,91.31,5,38,no,medio,correo,35.6
2639,TK-102639-2327,72.69,9,40,no,alto,web,34.9
2640,TK-102640-7210,42.35,1,45,sí,bajo,web,46.7
2641,TK-102641-8448,27.9,6,35,no,alto,web,26.0
2642,TK-102642-8359,78.64,5,48,sí,,chat,37.3
2643,TK-102643-2142,68.31,6,42,sí,medio,web,34.9
2644,TK-102644-4223,23.61,4,29,no,bajo,chat,25.0
2645,TK-102645-4848,47.0,5,53,no,,web,41.2
2646,TK-102646-2415,91.76,6,38,no,medio,chat,39.1
2647,TK-102647-7374,57.53,11,28,sí,medio,correo,13.5
2648,TK-102648-1760,52.45,6,48,no,bajo,chat,40.8
2649,TK-102649-4642,54.33,3,52,sí,medio,chat,43.7
2650,TK-102650-2552,35.67,4,35,no,medio,correo,25.7
2651,TK-102651-1862,47.65,4,31,no,,chat,37.6
2652,TK-102652-9548,47.74,2,34,no,,correo,34.5
